file_id;md_id;version;type;error_count;errors
1201-1250_4;R_SARDEG:PGGIX;1.3;dataset;2;f.1 f.3
12051-12100_36;p_AR:00001:20110111:144034;1.3;dataset;2;f.1 f.3
1201-1250_42;R_SARDEG:RKGCB;1.3;dataset;2;c.3 f.3
12051-12100_18;m_amte:8HCH2C:9e8cb9de-4b74-4473-ed5e-e70ac71b2699;1.3;service;2;xml.a.1 f.3
12051-12100_39;p_AR:00001:20120112:171434;1.3;dataset;2;f.1 f.3
1201-1250_45;R_SARDEG:RLVCP;1.3;dataset;3;c.3 f.1 f.3
12051-12100_41;p_AR:00001:20120112:171634;1.3;dataset;2;f.1 f.3
1201-1250_50;R_SARDEG:ROTXX;1.3;dataset;3;c.3 f.1 f.3
12051-12100_23;m_amte:prova1;1.3;dataset;2;c.6 f.3
12051-12100_44;p_AR:00001:20120112:172034;1.3;dataset;2;f.1 f.3
1201-1250_48;R_SARDEG:RNVCI;1.3;dataset;2;f.1 f.3
12051-12100_26;m_bac:00002:20130520:144205_DS1;1.3;dataset;1;f.1
1201-1250_8;R_SARDEG:PNYTI;1.3;dataset;2;f.1 f.3
12051-12100_47;p_AR:00001:20120112:172334;1.3;dataset;2;f.1 f.3
12051-12100_29;m_bac:00003:20130520:1442052;1.3;series;1;f.1
12051-12100_31;m_bac:00003:20130520:144205_DS2;1.3;dataset;1;f.1
12051-12100_5;m_amte:299FN3:fb84bbf6-4c37-4774-db4d-872ff0b897e0;1.3;dataset;1;c.4
12051-12100_7;m_amte:299FN3:fe2b508f-8496-43c5-c2f6-1b03b2db6506;1.3;dataset;2;c.4 c.6
12051-12100_10;m_amte:8HCH2C:23ecf6da-e29a-4984-9e6d-ac5bafa226ef;1.3;dataset;2;c.6 f.3
12051-12100_13;m_amte:8HCH2C:5b1a30dd-2f66-481e-bbc0-2b82df52179a;1.3;dataset;2;c.6 f.3
12051-12100_34;m_bac:00003:20130520:144205_DS5;1.3;dataset;1;f.1
12101-12150_1;p_GE:2479;1.3;dataset;2;c.6 f.1
12051-12100_16;m_amte:8HCH2C:7880f1c1-cdab-4fd4-9a18-c4878a68c21d;1.3;dataset;1;c.6
