file_id;md_id;version;type;error_count;errors
61-80_1;md_IDEEu_MDT_LIDAR_2016_es;1.3;dataset;2;c.4 f.1
61-80_16;ac11b891-6c6c-4458-b89c-2b73f593d019;1.3;dataset;2;c.3 c.4
61-80_12;b690c4b1-2fc8-447e-858f-438f1162c884;1.3;service;1;d.3
61-80_19;a01cb8d6-2a8c-4041-bd92-5b8f0db67a66;1.3;dataset;2;c.3 c.4
61-80_15;b42355e9-f585-4205-ab49-da80adac2cbf;1.3;dataset;2;c.3 c.4
61-80_3;wms_serv_sanitarios;1.3;service;2;a.8 f.4
61-80_14;bb612c55-2729-4f31-bf4f-b5e190d74b46;1.3;dataset;2;c.3 c.4
61-80_17;b82af55f-ce93-4f98-b302-280cc319ec38;1.3;dataset;2;c.3 c.4
61-80_18;b3c330f1-ef8d-4e62-a940-1040083dabff;1.3;dataset;2;c.3 c.4
61-80_6;wms_serv_sociales;1.3;service;1;a.8
61-80_5;wfs_serv_sanitarios;1.3;service;2;a.8 f.4
61-80_4;wfs_serv_sociales;1.3;service;1;a.8
61-80_20;56256838-b3b2-43bb-acdb-12e9dab62f90;1.3;dataset;2;c.3 c.4
81-100_11;cc94abe9-75a1-4362-8de2-c8b8e1f7cc00;1.3;dataset;2;c.3 c.4
81-100_10;d1d35488-2c38-4288-a463-359165bff122;1.3;dataset;2;c.3 c.4
81-100_14;cb550555-548b-450f-bee1-4435a4c40b6c;1.3;dataset;2;c.3 c.4
81-100_1;bca2512d-18bd-4c56-a3c3-cca23871ebfe;1.3;service;1;d.3
81-100_17;c012a652-de43-48c0-9c28-b3eb752a988f;1.3;dataset;2;c.3 c.4
81-100_13;c181404d-abb8-4f69-8c47-a50434270b51;1.3;service;1;d.3
81-100_12;c5b805f2-45f3-4256-9ba9-084f82bd31bf;1.3;service;1;d.3
81-100_19;d4ec156a-f733-4ab2-8a2c-a84f07247ff1;1.3;dataset;2;c.3 c.4
81-100_16;d2fc3935-0fbb-444a-83a8-be06d59604df;1.3;dataset;2;c.3 c.4
81-100_15;ce547116-0acc-4483-89ca-3634c8da2c4a;1.3;service;1;d.3
81-100_2;a1102942-b4f1-49c5-be92-99b224b4c561;1.3;dataset;2;c.3 c.4
81-100_18;cb9952e6-844f-420b-af1a-a3dbdc95d995;1.3;dataset;2;c.3 c.4
81-100_7;c1593ee7-5795-495c-b18e-ef65511c656d;1.3;service;1;d.3
81-100_20;c4bdcfc2-0006-44e0-b731-cca58b793e45;1.3;dataset;2;c.3 c.4
81-100_4;cc381566-d971-4dea-9938-84ad8c0d3ff3;1.3;dataset;2;c.3 c.4
81-100_3;b3a0d403-e85b-477a-85aa-158009f5cd70;1.3;dataset;2;c.3 c.4
81-100_5;d2f590a1-56c9-436f-8d64-9ae024ac75bf;1.3;dataset;2;c.3 c.4
81-100_6;cb0ee635-45cc-407e-bc84-aa8c3d04faff;1.3;dataset;2;c.3 c.4
81-100_9;d8db2101-16ba-4d75-8935-f511d15982a8;1.3;dataset;2;c.3 c.4
81-100_8;c9b9b552-dba5-4d60-8252-6d5e8f9cd142;1.3;service;1;d.3
