UUID 634a8d37-c061-4309-863e-83c58db6048b: URL https://geoservices.test.wallonie.be/geoserver/inspire_lu/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Read timed out. (read timeout=5)
UUID db7a2a06-52fc-42bf-9822-9b347f617d95: URL https://geoservices.wallonie.be/INSPIRE/WMS/OI/MapServer/WMSServer?request=GetCapabilities&service=WMS failed - HTTPSConnectionPool(host='geoservices.wallonie.be', port=443): Read timed out. (read timeout=5)
UUID d8c9654e-e284-4866-b1d1-266bb4ea0500: URL https://geoservices.test.wallonie.be/geoserver/inspire_ef/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_ef/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID e43e9109-80de-4079-add6-f2c4dfbf0ecb: URL https://geoservices.test.wallonie.be/geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 70e65493-8677-4539-b683-3bcbc46a975b: URL https://geoservices.test.wallonie.be/geoserver/inspire_am/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_am/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 37abcf36-e6a5-4ec7-b894-1c7e2dcad02b: URL https://geoservices.test.wallonie.be/geoserver/inspire_am/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_am/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 578cd07a-5655-405e-bed5-54c6b6bd986e: URL https://geoservices.test.wallonie.be/geoserver/inspire_lu/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_lu/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 155eb3df-d68b-4d45-93fb-2cb1aca110a6: URL https://geoservices.test.wallonie.be/geoserver/inspire_am/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_am/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID da6558c3-507b-47b3-9cd3-2db71d7f3136: URL https://geoservices.test.wallonie.be/geoserver/inspire_lc/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_lc/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID db49325b-765a-4571-a701-e2e4cae91c1d: URL https://geoservices.test.wallonie.be/geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID a06b1f40-f85f-469e-a1af-ede1b578553d: URL https://geoservices.test.wallonie.be/geoserver/inspire_ef/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_ef/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 9adf29e8-c53e-48a2-80ca-f5969f8cae00: URL https://geoservices.test.wallonie.be/geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID fddbec5a-a0db-4701-ab6a-947055b9dcf1: URL https://geoservices.test.wallonie.be/geoserver/inspire_ef/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_ef/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 571a70c1-6c14-4eae-8405-ddcf0af5b46f: URL https://geoservices.test.wallonie.be/geoserver/inspire_am/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_am/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 750c2d86-5c8d-41c7-a23a-1950d7d6dc33: URL https://geoservices.test.wallonie.be/geoserver/inspire_ef/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_ef/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID dc9a6245-9da1-4073-b1a6-8b5fae872e80: URL https://geoservices.test.wallonie.be/geoserver/inspire_ef/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_ef/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 3b6e9057-e807-448b-a32b-2733785ea91e: URL https://geoservices.test.wallonie.be/geoserver/inspire_am/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_am/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 4d7bee3c-e8a5-43c2-88b4-649388945f5b: URL https://geoservices.test.wallonie.be/geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 9cee721c-dc3d-42f7-82bc-c5cd78bbed28: URL https://geoservices.test.wallonie.be/geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID b852eb54-434d-4933-8700-3987041010d7: URL https://geoservices.test.wallonie.be/geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 888f36ff-0cd8-4228-9db6-09e2f159ef57: URL https://geoservices.test.wallonie.be/geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 9d7e2875-b56b-42d7-b09c-899d9e3726f1: URL https://geoservices.test.wallonie.be/geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 0ce36e05-47c8-4840-8a5b-c7496486f9cb: URL https://geoservices.test.wallonie.be/geoserver/inspire_lc/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_lc/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 09b168b9-6f7c-4e6a-adb4-e3352eeda75b: URL https://geoservices.test.wallonie.be/geoserver/inspire_ps/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_ps/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID abaa9b74-6651-4358-b3d0-56e1cfa3083f: URL https://geoservices.test.wallonie.be/geoserver/inspire_am/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_am/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID dc04cf52-c727-4610-8c41-cc8d6b6fc8d0: URL https://geoservices.test.wallonie.be/geoserver/inspire_lc/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_lc/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 75dcd538-4fec-4add-82c0-652f1f8bb38c: URL https://geoservices.test.wallonie.be/geoserver/inspire_am/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_am/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID e1590f8f-7df5-4914-b2e8-e8ed44274929: URL https://geoservices.test.wallonie.be/geoserver/inspire_am/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_am/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 2f225125-1309-45b3-804c-204f62808f48: URL https://geoservices.test.wallonie.be/geoserver/inspire_lc/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_lc/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 401a1ac7-7222-4cf8-a7bb-f68090614056: URL https://geoservices.test.wallonie.be/geoserver/inspire_hh/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_hh/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 735761d2-2e9c-4f07-b0c8-f4151d51c19f: URL https://geoservices.test.wallonie.be/geoserver/inspire_hh/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_hh/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 1acca4fe-cdfb-49c3-ba79-e3af84d3ca1b: URL https://geoservices.test.wallonie.be/geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID b4f18d2d-d47c-4aaf-b638-01d76ba2a3b3: URL https://geoservices.test.wallonie.be/geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID be29163c-30b5-497c-a4b0-acc2f9de0899: URL https://geoservices.test.wallonie.be/geoserver/inspire_hh/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_hh/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 663fdba6-2cd0-41b5-b469-94bb46b61a1b: URL https://geoservices.test.wallonie.be/geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID bb4bf5bf-7caf-409a-b7cd-9967b5496217: URL https://geoservices.test.wallonie.be/geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID f936f399-f9d4-441d-9bb0-b17fb3b1b1b1: URL https://geoservices.test.wallonie.be/geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID fcfee86f-e782-486b-9e3b-a6b0421fd08b: URL https://geoservices.test.wallonie.be/geoserver/inspire_hh/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_hh/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 91f9ebb0-9bea-48b4-8572-da17450913b6: URL https://geoservices.test.wallonie.be/geoserver/inspire_hh/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_hh/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 128bb085-2525-4b89-a739-2fa1538f97ca: URL https://geoservices.test.wallonie.be/geoserver/inspire_lc/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_lc/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 594af8f3-6dff-43f1-befb-fe450c93e676: URL https://geoservices.test.wallonie.be/geoserver/inspire_hh/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_hh/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 173e4f86-a4c0-4ee1-aee1-6b0b2e477f97: URL https://geoservices.test.wallonie.be/geoserver/inspire_hh/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_hh/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 17b957f6-57fc-4d91-8165-5dbdc60246b1: URL https://geoservices.test.wallonie.be/geoserver/inspire_ef/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_ef/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID ad520048-5b21-4cb1-a55e-da9df2769c28: URL https://geoservices.test.wallonie.be/geoserver/inspire_hh/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_hh/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 5afd1756-d338-477f-918d-5f407921b584: URL https://geoservices.test.wallonie.be/geoserver/inspire_am/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_am/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
UUID 1bf35aa7-78e1-4fb2-963e-a7dd3d99f94a: URL https://geoservices.test.wallonie.be/geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities failed - HTTPSConnectionPool(host='geoservices.test.wallonie.be', port=443): Max retries exceeded with url: /geoserver/inspire_us/ows?service=WMS&version=1.3.0&request=GetCapabilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)')))
